id;manufacturer_name;reference;supplier_reference;ean13;description.language
1603;Natural Snacks individual;2711;2711;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 23%, Grasa 7%, Fibra 3%, Cenizas 49%, Humedad 8%. </P>
<P><STRONG>Ingredientes:</STRONG> Pezuña de ternera, cereales, materias grasas y derivados de la carne y del animal, aromatizante. </P>
<P><STRONG>Aditivos</STRONG>: Aceite con sabor a pollo, no contiene conservantes.</P>
<P></P>"
1604;Natural Snacks individual;2713;2713;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 39%, Grasa 10%, Fibra 1%, Cenizas 10%, Humedad 7,5%. </P>
<P><STRONG>Ingredientes:</STRONG> Pezuña de ternera, cereales, materias grasas y derivados de la carne y del animal. </P>
<P><STRONG>Aditivos</STRONG>: Aceite con sabor a pollo, no contiene conservantes.</P>
<P></P>"
1605;Natural Snacks individual;2742;2742;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento o bien como parte de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>Componentes analíticos:</STRONG> Proteina bruta 72,9%, Grasa 10%, Fibra 3%, Cenizas 47%, Humedad 7,5%. </P>
<P><STRONG>Ingredientes:</STRONG> Hueso de ternera, cereales, materias grasas y derivados de la carne y del animal y aromatizante. </P>
<P><STRONG>Aditivos:</STRONG> Aceite con sabor a tocino, no contiene conservantes.</P>"
1606;Natural Snacks individual;2743;2743;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento o bien como parte de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 39%, Grasa 28%, Fibra 1%, Cenizas 10%, Humedad 7,5%. </P>
<P><STRONG>Ingredientes:</STRONG> Hueso de ternera, cereales, materias grasas y derivados de la carne y del animal. </P>
<P><STRONG>Aditivos</STRONG>: Aceite con sabor a pollo, no contiene conservantes.</P>"
1607;Natural Snacks individual;2744;2744;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 24%, Grasa 7%, Fibra 3%, Cenizas 49%, Humedad 7,5%. </P>
<P><STRONG>Ingredientes:</STRONG> Hueso de ternera, cereales, materias grasas y derivados de la carne y del animal. </P>
<P><STRONG>Aditivos:</STRONG> Aceite con sabor a carne, no contiene conservantes.</P>
<P></P>"
1608;Natural Snacks individual;2631;2631;8,43512E+12;"<P>Gracias a su alta proporción de cartílago, las orejas aportan una completa limpieza dental, ayudando a la eliminación del sarro acumulado, previniendo la formación de placa, fortaleciendo los músculos masticatorios y cuidando las encías. Además, son muy digeribles e ideales para que se entretengan y disfruten entre las comidas. También son muy nutritivas y a todos los perros les encanta. Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta (Min) 72,9%, Grasa (Min) 15%, Humedad (Max) 12,2%. Ingredientes: 100% oreja de cerdo.</P>"
1609;Natural Snacks individual;2632;2632;8,43512E+12;"<P>Gracias a su alta proporción de cartílago, las orejas aportan una completa limpieza dental, ayudando a la eliminación del sarro acumulado, previniendo la formación de placa, fortaleciendo los músculos masticatorios y cuidando las encías. Además, son muy digeribles e ideales para que se entretengan y disfruten entre las comidas. También son muy nutritivas y a todos los perros les encanta. Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp;</P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta (Min) 72,9%, Grasa (Min) 15%, Humedad (Max) 12,2%. Ingredientes: 100% oreja de cerdo.</P>"
1610;Natural Snacks individual;2633;2633;8,43512E+12;"<P>Un snack bajo en grasas y muy fácil de masticar. Adecuado para perros con alguna sensibilidad alimenticia o alérgicos. Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos:</STRONG> Proteina 71,5%, Grasa 4,1%, Humedad 3,4%. Ingredientes: 100% Tráquea de ternera.</P>"
1611;Natural Snacks individual;2634;2634;8,43512E+12;"<P>Snacks naturales para masticar muy adecuados para el entretenimiento de los perros, ideales para la limpieza dental. Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento, dentro de una dieta equilibrada. <BR><BR>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina 65%, Grasa 5%, Humedad 6,4%. Ingredientes: 100% Esófago de ternera.</P>"
1612;Natural Snacks individual;2635;2635;8,43512E+12;"<P>Los nervios de&nbsp;cerdo ayudan a una completa limpieza dental a través de la eliminación del sarro acumulado, la prevención de la placa y el fortalecimiento de los músculos masticatorios. A los perros les encantan estas chucherias y además son muy nutritivas, siendo perfectas como recompensas durante el adiestramiento. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 80%, Grasa 7,5%, Humedad 2,6%. Ingredientes: 100% nervio de cerdo.</P>"
1613;Natural Snacks individual;2636;2636;8,43512E+12;"<P>Los nervios de toro ayudan a una completa limpieza dental a través de la eliminación del sarro acumulado, la prevención de la placa y el fortalecimiento de los músculos masticatorios. A los perros les encantan estas chucherias y además son muy nutritivas, siendo perfectas como recompensas durante el adiestramiento.</P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos:</STRONG> Proteina bruta 80%, Grasa 7,5%, Humedad 2,6%. </P>
<P><STRONG>Ingredientes:</STRONG> 100% nervio de toro.</P>"
1614;Natural Snacks individual;2637;2637;8,43512E+12;"<P>Los nervios de toro ayudan a una completa limpieza dental a través de la eliminación del sarro acumulado, la prevención de la placa y el fortalecimiento de los músculos masticatorios. A los perros les encantan estas chucherias y además son muy nutritivas, siendo perfectas como recompensas durante el adiestramiento. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 80%, Grasa 7,5%, Humedad 2,6%.</P>
<P><STRONG>Ingredientes:</STRONG> 100% nervio de toro.</P>"
1615;Natural Snacks individual;2638;2638;8,43512E+12;"<P>Los nervios de toro ayudan a una completa limpieza dental a través de la eliminación del sarro acumulado, la prevención de la placa y el fortalecimiento de los músculos masticatorios. A los perros les encantan estas chucherias y además son muy nutritivas, siendo perfectas como recompensas durante el adiestramiento. </P>
<P>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota.&nbsp; </P>
<P><STRONG>Componentes analíticos</STRONG>: Proteina bruta 80%, Grasa 7,5%, Humedad 2,6%. </P>
<P><STRONG>Ingredientes:</STRONG> 100% nervio de toro.</P>"
1616;Natural Snacks individual;2648;2648;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> 100% hueso de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 25%, grasa bruta 3%, fibra bruta 3%, humedad 6%.</P>"
1662;Buffalo Treats;2208;2208;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Colágeno de piel de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 75% (min.), grasa bruta 0,25% (min.), fibra bruta 1% (max.), humedad 20% (max.). Contenido calórico 3.000 kcal/kg. </P>"
1663;Buffalo Treats;2209;2209;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Esófago de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS</STRONG>: Proteína bruta (mín.) 56%, grasa bruta (mín.) 10,5%, fibra bruta (máx.) 1,5%, humedad (máx.) 9,5%.</P>"
1664;Buffalo Treats;2210;2210;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Piel de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta (mín.) 81,2%, grasa bruta (mín.) 3,3%, fibra bruta (mín.) 0,7%, humedad (mín.) 12,8%.</P>"
1665;Buffalo Treats;2211;2211;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Piel de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 65% (min.), grasa bruta 0,5% (min.), fibra bruta 5% (max.), humedad 18% (max.).</P>"
1666;Buffalo Treats;2212;2212;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN:</STRONG> Verga de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 86,4% (min.), grasa bruta 3,2% (min.), fibra bruta 0,5% (max.), humedad 10,8% (max.).</P>"
1667;Buffalo Treats;2213;2213;8,43512E+12;"<UL>
<LI>Los snacks de búfalo son unos snacks naturales y saludables. </LI>
<LI>Muy apetitosos, fáciles de comer y una alternativa cuando se tiene alergias o intolerancias a otras proteínas más comunes. </LI>
<LI>Sin conservantes ni aditivos, con un alto índice proteico pero bajo en grasas. </LI>
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. </LI>
<LI>Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>COMPOSICIÓN</STRONG>: Colágeno de piel de Búfalo. </P>
<P><STRONG>COMPONENTES ANALÍTICOS:</STRONG> Proteína bruta 75% (min.), grasa bruta 0,25% (min.), fibra bruta 1% (max.), humedad 20% (max.). Contenido calórico 3.000 kcal/kg.</P>"
1899;Natural Snacks;2700;2700;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento o bien como parte de una dieta equilibrada. Gracias a su alta proporción de cartílago, las orejas aportan una completa limpieza dental, ayudando a la eliminación del sarro acumulado, previniendo la formación de placa, fortaleciendo los músculos masticatorios y cuidando las encías. Además, son muy digeribles e ideales para que se entretengan y disfruten entre las comidas. También son muy nutritivas y a todos los perros les encanta. </P>
<P>Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. El perro debe ser supervisado en todo momento mientras se alimenta. Dejar siempre agua dulce y fresca a disposición de su mascota. </P>
<P><STRONG>Ingredientes:</STRONG> 100% oreja de cerdo.</P>
<P><STRONG>Componentes analíticos:</STRONG> Proteina bruta (Min) 72,9%, Grasa (Min) 15%, Humedad (Max) 12,2%. </P>"
1900;Natural Snacks;2702;2702;8,43512E+12;"<P>Alimento complementario para perros, utilizar como un regalo o recompensa en cualquier momento o bien como parte de una dieta equilibrada. Gracias a su alta proporción de cartílago, las orejas aportan una completa limpieza dental, ayudando a la eliminación del sarro acumulado, previniendo la formación de placa, fortaleciendo los músculos masticatorios y cuidando las encías. Además, son muy digeribles e ideales para que se entretengan y disfruten entre las comidas. También son muy nutritivas y a todos los perros les encanta. </P>
<UL>
<LI>Mantener en lugar fresco y seco, así como no exponer directamente a la luz solar. 
<LI>El perro debe ser supervisado en todo momento mientras se alimenta. 
<LI>Dejar siempre agua dulce y fresca a disposición de su mascota. </LI></UL>
<P><STRONG>Ingredientes</STRONG>: 100% oreja de cerdo.</P>
<P><STRONG>Componentes analíticos:</STRONG> Proteina bruta (Min) 72,9%, Grasa (Min) 15%, Humedad (Max) 12,2%. </P>
<P>&nbsp;</P>"
